sequence,distribution,dimension,n,backend,order,input_sha256,input_generation_seconds,first_call_seconds,samples_seconds,median_seconds,q25_seconds,q75_seconds
sobol,normal,2,32768,gpu,0,e94e96e9f6670eea1ef1d979f6542f109074a2ee66a05392eaee348d7f6d7070,1.200830533000044,0.8705899299998237,"[0.0007847189999665716, 0.0008170199998858152, 0.0008147349999489961, 0.0007850400002098468, 0.000791147999734676, 0.0008006709999790473, 0.0007951460002004751]",0.0007951460002004751,0.0007880939999722614,0.0008077029999640217
sobol,normal,2,32768,cpu,1,e94e96e9f6670eea1ef1d979f6542f109074a2ee66a05392eaee348d7f6d7070,1.200830533000044,0.2731699299997672,"[0.018104423999830033, 0.018307786000150372, 0.018574288999843702, 0.018468213999767613, 0.018577618000108487, 0.0182760360003158, 0.01815886300028069]",0.018307786000150372,0.018217449500298244,0.018521251499805658
sobol,normal,2,131072,cpu,0,76aae2caa09880896d33905a5009d82b05bf43c1894520c55285ef6027176c3a,1.2398379630003546,0.3415386390001913,"[0.08642344600002616, 0.08633887499991033, 0.08798062100004245, 0.0861700989999008, 0.08951608600000327, 0.08501834699973188, 0.08748906199980411]",0.08642344600002616,0.08625448699990557,0.08773484149992328
sobol,normal,2,131072,gpu,1,76aae2caa09880896d33905a5009d82b05bf43c1894520c55285ef6027176c3a,1.2398379630003546,0.4658349370001815,"[0.0010791529998641636, 0.0011017029996764904, 0.0010886619998018432, 0.0010875329999180394, 0.0010882309998123674, 0.0010866180000448367, 0.00109927899984541]",0.0010882309998123674,0.001087075499981438,0.0010939704998236266
sobol,normal,5,128,gpu,0,59ca693689048a88fc3fbe4375f15c596c09c8e0f74b50802a2a8f74dc19e121,1.8124258619995999,0.47366621299988765,"[0.0003418460000830237, 0.0003339750001032371, 0.00032061999991128687, 0.0003377450002517435, 0.00031762100024934625, 0.00031470600015381933, 0.0003511790000629844]",0.0003339750001032371,0.00031912050008031656,0.0003397955001673836
sobol,normal,5,128,cpu,1,59ca693689048a88fc3fbe4375f15c596c09c8e0f74b50802a2a8f74dc19e121,1.8124258619995999,0.23935482799970487,"[0.00011866800014104228, 0.00010983899983330048, 9.559399995850981e-05, 9.645799991631065e-05, 8.759199999985867e-05, 8.559800016882946e-05, 8.396300017921021e-05]",9.559399995850981e-05,8.659500008434406e-05,0.00010314849987480557
sobol,normal,5,256,cpu,0,6c44da5d3ec59cb7154e519b351da4f8b42b01babb17a684697103c347c7cfeb,0.984009412999967,0.21365220300003784,"[0.00020101200016142684, 0.00016986899981930037, 0.00018684699989535147, 0.0001577849998284364, 0.0001787330002116505, 0.00016608900023129536, 0.00018410899974696804]",0.0001787330002116505,0.00016797900002529786,0.00018547799982115976
sobol,normal,5,256,gpu,1,6c44da5d3ec59cb7154e519b351da4f8b42b01babb17a684697103c347c7cfeb,0.984009412999967,0.5622238070000094,"[0.0003432680000514665, 0.0003698650002661452, 0.0003615570003603352, 0.00033566899992365506, 0.0003366890000506828, 0.00034936899965032353, 0.000327087999721698]",0.0003432680000514665,0.00033617899998716894,0.0003554630000053294
sobol,normal,5,512,gpu,0,5591402db19305b326128ec88b7ad531b6758a9ebf5e51067eb0c24fd116e8f7,1.04138466600034,0.5587944469998547,"[0.00032623199967929395, 0.0003574970000954636, 0.00033870400011437596, 0.0003215750002709683, 0.0003017700000782497, 0.0003100210001321102, 0.0002885129997594049]",0.0003215750002709683,0.00030589550010517996,0.00033246799989683495
sobol,normal,5,512,cpu,1,5591402db19305b326128ec88b7ad531b6758a9ebf5e51067eb0c24fd116e8f7,1.04138466600034,0.21798182800012,"[0.0002759459998742386, 0.00027583499968386604, 0.0002756720000434143, 0.00028633000010813703, 0.00027957700012848363, 0.00026202200024272315, 0.00026264699999956065]",0.00027583499968386604,0.0002691595000214875,0.00027776150000136113
